product_id,customer_id,product_category,customer_segment,sales,discount,date
60,61,D,Y,860,0.093791941,27-07-2033
56,676,C,Z,588,0.265790284,28-07-2033
34,337,A,Z,807,0.262428835,29-07-2033
12,746,B,X,608,0.07397153,30-07-2033
92,274,A,Y,201,0.066879108,31-07-2033
35,796,C,Y,946,0.22672855,01-08-2033
89,724,C,X,193,0.285572008,02-08-2033
14,78,C,X,388,0.076334497,03-08-2033
8,674,D,Z,891,0.027377735,04-08-2033
25,730,B,X,628,0.022264123,05-08-2033
66,654,A,Y,404,0.009131997,06-08-2033
83,893,C,X,957,0.245298519,07-08-2033
41,6,B,Y,553,0.179541841,08-08-2033
56,682,C,X,780,0.287211369,09-08-2033
66,566,B,Z,267,0.212438948,10-08-2033
28,601,B,X,482,0.04997069,11-08-2033
16,109,B,Z,902,0.008202006,12-08-2033
16,259,D,Y,945,0.29077413,13-08-2033
42,714,B,Y,395,0.051218298,14-08-2033
78,976,C,X,567,0.177861624,15-08-2033
7,832,D,X,955,0.032572552,16-08-2033
97,772,A,X,145,0.03478619,17-08-2033
93,62,A,Z,606,0.210343032,18-08-2033
57,193,A,Y,664,0.040373287,19-08-2033
53,45,B,Z,499,0.115365536,20-08-2033
7,849,D,X,296,0.0265492,21-08-2033
79,611,C,X,259,0.215416656,22-08-2033
32,671,B,X,991,0.088796357,23-08-2033
7,341,B,X,678,0.033540921,24-08-2033
34,615,A,Y,134,0.235195734,25-08-2033
59,178,C,X,620,0.211046469,26-08-2033
47,219,D,Y,314,0.120402312,27-08-2033
27,607,D,Z,979,0.249840212,28-08-2033
52,599,D,Z,855,0.059364409,29-08-2033
33,207,C,Z,428,0.213472044,30-08-2033
61,952,C,Y,341,0.003512371,31-08-2033
47,548,A,Y,281,0.217248292,01-09-2033
96,577,B,Z,695,0.143180521,02-09-2033
8,897,B,Y,477,0.285035958,03-09-2033
50,974,D,Y,355,0.028839377,04-09-2033
40,193,C,Z,364,0.081531851,05-09-2033
66,751,A,Z,585,0.012541207,06-09-2033
6,61,C,Z,313,0.143178579,07-09-2033
28,841,C,Z,583,0.120824698,08-09-2033
39,719,C,Y,,,09-09-2033
46,777,C,X,570,0.16338847,10-09-2033
24,754,D,Y,297,0.024854183,11-09-2033
13,874,D,X,657,0.179304125,12-09-2033
10,898,D,Z,638,0.189643926,13-09-2033
30,450,D,X,775,0.158273267,14-09-2033
30,387,D,Z,335,0.003986567,15-09-2033
14,272,C,X,132,0.037855295,16-09-2033
88,150,C,Z,184,0.083723603,17-09-2033
25,943,A,Y,683,0.26538591,18-09-2033
10,259,A,Z,425,0.115202274,19-09-2033
69,849,C,Y,659,0.186180888,20-09-2033
38,994,B,X,602,0.284885805,21-09-2033
57,721,A,Y,829,0.011120127,22-09-2033
76,155,C,Z,600,0.013895219,23-09-2033
87,72,B,Y,752,0.023039858,24-09-2033
61,753,C,Z,653,0.069324581,25-09-2033
25,910,B,Y,620,0.152959029,26-09-2033
53,740,B,Y,596,0.253213399,27-09-2033
54,133,B,Y,172,0.120987121,28-09-2033
99,427,D,Z,446,0.09881845,29-09-2033
47,711,A,X,146,0.227611257,30-09-2033
34,683,B,X,834,0.167639314,01-10-2033
14,764,C,X,378,0.231153274,02-10-2033
98,717,B,Z,613,0.054583308,03-10-2033
72,354,D,Z,728,0.201139106,04-10-2033
13,205,C,Y,814,0.225653619,05-10-2033
74,63,A,Z,278,0.103481851,06-10-2033
47,372,D,Y,940,0.127786286,07-10-2033
30,685,A,X,597,0.119438506,08-10-2033
13,228,D,Y,697,0.173634825,09-10-2033
56,462,B,Z,359,0.075843652,10-10-2033
49,727,D,Y,588,0.005417155,11-10-2033
36,56,D,X,673,0.083948125,12-10-2033
35,536,C,Z,783,0.00488139,13-10-2033
59,588,C,X,903,0.278955233,14-10-2033
61,610,A,Y,452,0.2318712,15-10-2033
2,938,D,Z,331,0.279169349,16-10-2033
18,765,D,Y,487,0.099935087,17-10-2033
44,783,C,Y,847,0.134294128,18-10-2033
56,282,A,X,755,0.199752269,19-10-2033
10,747,C,Z,717,0.132043823,20-10-2033
56,15,D,Y,360,0.087994329,21-10-2033
17,109,A,Y,489,0.239996788,22-10-2033
68,633,D,Z,914,0.015239006,23-10-2033
42,672,A,X,113,0.002877865,24-10-2033
87,605,A,Y,317,0.128706513,25-10-2033
48,751,A,Z,734,0.263539367,26-10-2033
85,463,B,Z,651,0.01483476,27-10-2033
89,115,D,X,297,0.23274728,28-10-2033
98,137,C,Z,626,0.141090282,29-10-2033
59,791,A,Y,815,0.273438314,30-10-2033
85,125,B,Y,926,0.034568915,31-10-2033
86,111,D,Y,686,0.232670934,01-11-2033
37,900,C,Z,655,0.258870303,02-11-2033
13,516,C,X,435,0.060913455,03-11-2033
27,46,A,Z,755,0.09752516,04-11-2033
3,121,B,Y,123,0.042618122,05-11-2033
23,214,D,Y,328,0.242965707,06-11-2033
47,768,C,Z,547,0.229253482,07-11-2033
84,472,C,Z,628,0.210323326,08-11-2033
19,680,C,Z,162,0.182953409,09-11-2033
35,361,A,Y,949,0.013335663,10-11-2033
96,130,A,X,524,0.244919048,11-11-2033
68,965,D,Y,965,0.059827989,12-11-2033
1,299,D,Y,861,0.200735963,13-11-2033
28,401,B,X,276,0.173127245,14-11-2033
49,785,A,X,606,0.089918451,15-11-2033
87,239,D,Z,721,0.099116843,16-11-2033
4,930,A,Z,723,0.074435857,17-11-2033
97,213,B,Y,280,0.097785735,18-11-2033
12,602,B,Y,115,0.286278241,19-11-2033
89,385,C,Z,994,0.242620354,20-11-2033
29,452,C,X,123,0.068171912,21-11-2033
41,257,B,X,405,0.089410567,22-11-2033
74,774,B,Y,620,0.170161521,23-11-2033
3,714,C,X,388,0.084907869,24-11-2033
79,446,A,Y,479,0.280826009,25-11-2033
60,118,C,Y,757,0.004594179,26-11-2033
11,963,A,Z,999,0.292636528,27-11-2033
5,85,D,Z,505,0.03974776,28-11-2033
74,88,A,Y,156,0.163959098,29-11-2033
91,750,C,Z,175,0.117900026,30-11-2033
9,562,C,X,602,0.081631945,01-12-2033
38,139,A,Y,772,0.219553674,02-12-2033
99,156,B,X,381,0.216480476,03-12-2033
92,827,C,Z,958,0.041341819,04-12-2033
59,43,D,Z,408,0.199831661,05-12-2033
59,557,C,Y,874,0.165852855,06-12-2033
50,254,A,Z,323,0.023535502,07-12-2033
20,254,A,Z,947,0.086479926,08-12-2033
36,551,C,Y,621,0.056285626,09-12-2033
37,653,C,Z,957,0.181951109,10-12-2033
75,139,C,Z,837,0.147584063,11-12-2033
50,98,A,Z,947,0.228460286,12-12-2033
19,289,A,Z,319,0.242017023,13-12-2033
5,400,D,X,847,0.095516037,14-12-2033
89,305,C,X,346,0.139951361,15-12-2033
80,48,A,Y,770,0.15642835,16-12-2033
50,986,A,X,860,0.070477173,17-12-2033
95,159,D,n,,0.009487951,18-12-2033
14,535,D,Z,838,0.227554443,19-12-2033
52,692,D,Y,972,0.14779434,20-12-2033
17,306,C,Z,983,0.110248634,21-12-2033
56,937,A,Z,806,0.136671875,22-12-2033
76,909,A,Y,370,0.187819382,23-12-2033
62,461,C,X,580,0.167071329,24-12-2033
99,181,B,Y,207,0.022566902,25-12-2033
18,120,A,Z,499,0.094099467,26-12-2033
71,525,C,Z,307,0.017623912,27-12-2033
25,541,B,X,530,0.175598667,28-12-2033
94,750,C,X,626,0.139799258,29-12-2033
94,83,D,X,226,0.24071751,30-12-2033
67,692,A,Y,587,0.211591349,31-12-2033
76,221,A,Z,536,0.045808218,01-01-2034
47,172,C,X,505,0.204679922,02-01-2034
41,812,D,Y,459,0.128070017,03-01-2034
82,43,D,Y,125,0.185575165,04-01-2034
40,124,C,Y,688,0.199618886,05-01-2034
10,455,A,X,559,0.263868556,06-01-2034
27,823,C,Y,645,0.054525883,07-01-2034
21,986,B,Z,676,0.008955079,08-01-2034
58,537,C,Z,331,0.23625732,09-01-2034
69,773,C,X,530,0.18153121,10-01-2034
67,863,B,X,399,0.113748517,11-01-2034
53,573,D,Y,711,0.18445803,12-01-2034
40,973,B,X,120,0.087445406,13-01-2034
84,783,B,X,140,0.037077807,14-01-2034
64,183,C,X,640,0.012851547,15-01-2034
8,563,A,Y,761,0.270652559,16-01-2034
32,656,A,X,114,0.134925902,17-01-2034
97,104,C,X,950,0.214950447,18-01-2034
69,689,A,Z,895,0.026712701,19-01-2034
28,141,B,Y,494,0.145198975,20-01-2034
25,921,D,X,244,0.144219168,21-01-2034
56,480,A,Y,368,0.265357886,22-01-2034
9,466,C,Z,787,0.141215182,23-01-2034
45,583,A,Y,280,0.160392479,24-01-2034
54,392,A,Y,656,0.271399645,25-01-2034
91,906,B,X,533,0.248381036,26-01-2034
39,333,D,X,890,0.276503666,27-01-2034
28,565,B,Z,727,0.058717524,28-01-2034
99,786,D,Z,420,0.076615652,29-01-2034
44,422,A,Y,878,0.086859006,30-01-2034
77,952,B,Z,239,0.289179277,31-01-2034
9,730,D,Y,483,0.179428092,01-02-2034
41,73,C,Y,771,0.183263665,02-02-2034
33,895,A,Z,295,7.26E-06,03-02-2034
65,534,A,Y,434,0.014059671,04-02-2034
82,274,C,X,962,0.289110505,05-02-2034
77,69,A,Z,936,0.221558238,06-02-2034
17,926,D,Z,381,0.103421797,07-02-2034
76,422,D,Z,515,0.25088782,08-02-2034
80,154,B,Y,234,0.201100188,09-02-2034
93,201,A,Y,893,0.196424612,10-02-2034
52,12,A,X,655,0.144993465,11-02-2034
65,600,A,Z,887,0.225424644,12-02-2034
93,92,A,Z,390,0.046865946,13-02-2034
37,913,C,Y,155,0.243486459,14-02-2034
61,969,B,Y,377,0.110630501,15-02-2034
19,21,A,Y,587,0.225937026,16-02-2034
82,290,C,X,178,0.032385013,17-02-2034
26,538,C,X,851,0.237278464,18-02-2034
41,335,D,Z,410,0.23261881,19-02-2034
26,138,B,Y,373,0.274570081,20-02-2034
5,922,A,Z,856,0.200391178,21-02-2034
11,709,B,Y,893,0.070363943,22-02-2034
98,359,B,Y,770,0.288046217,23-02-2034
87,98,A,Y,893,0.237883027,24-02-2034
98,245,D,X,793,0.106663071,25-02-2034
83,257,D,X,345,0.18079305,26-02-2034
36,297,B,Z,291,0.067140166,27-02-2034
85,718,C,X,446,0.186675265,28-02-2034
6,719,A,X,988,0.201537651,01-03-2034
59,716,B,X,618,0.203598754,02-03-2034
48,6,B,Z,101,0.205389662,03-03-2034
78,25,B,X,462,0.006898775,04-03-2034
31,252,B,X,712,0.071319333,05-03-2034
12,782,C,Y,553,0.192148194,06-03-2034
9,379,D,Y,475,0.013714876,07-03-2034
27,747,C,Y,529,0.211118971,08-03-2034
96,707,A,Y,151,0.258352601,09-03-2034
91,899,C,X,698,0.017892775,10-03-2034
51,906,B,Z,422,0.206022257,11-03-2034
20,993,B,X,117,0.084039726,12-03-2034
56,706,C,X,538,0.165152742,13-03-2034
32,238,A,X,509,0.003406158,14-03-2034
71,751,C,Y,306,0.197458133,15-03-2034
52,40,A,X,223,0.091502314,16-03-2034
38,66,A,Y,407,0.247907163,17-03-2034
12,851,A,Z,195,0.244420021,18-03-2034
80,923,B,Z,583,0.110309019,19-03-2034
45,682,B,X,596,0.055047018,20-03-2034
54,80,B,X,658,0.241868271,21-03-2034
5,648,A,X,455,0.138954573,22-03-2034
18,772,D,Z,680,0.031032677,23-03-2034
26,880,B,Y,557,0.24959246,24-03-2034
55,122,B,Z,691,0.188258173,25-03-2034
77,937,A,Z,962,0.021438979,26-03-2034
1,165,A,Z,962,0.162178761,27-03-2034
97,814,A,Z,,,28-03-2034
71,33,A,Y,297,0.068899445,29-03-2034
42,591,C,Z,977,0.247257541,30-03-2034
84,814,B,Z,908,0.170598923,31-03-2034
94,303,D,Y,939,0.106833114,01-04-2034
88,166,D,Z,322,0.075971727,02-04-2034
26,997,D,Y,167,0.268175582,03-04-2034
85,415,A,Y,436,0.123695616,04-04-2034
45,652,A,Z,255,0.027415494,05-04-2034
73,341,B,X,652,0.022756678,06-04-2034
39,375,B,Y,197,0.272610719,07-04-2034
87,938,C,X,353,0.061230043,08-04-2034
51,741,B,Y,853,0.281940281,09-04-2034
16,760,C,Z,983,0.06073177,10-04-2034
5,921,B,Z,650,0.138248194,11-04-2034
76,299,C,Z,243,0.17864519,12-04-2034
27,809,C,Z,645,0.176664678,13-04-2034
76,12,D,Z,561,0.215477413,14-04-2034
27,546,B,Y,265,0.154436857,15-04-2034
77,809,C,Z,919,0.199532908,16-04-2034
29,686,B,X,811,0.125497614,17-04-2034
1,820,A,X,700,0.005166747,18-04-2034
70,503,A,X,232,0.123741889,19-04-2034
58,21,C,Y,292,0.094213435,20-04-2034
14,917,A,X,944,0.113530072,21-04-2034
23,995,C,Y,347,0.08107236,22-04-2034
89,333,C,Y,751,0.045497906,23-04-2034
62,658,D,X,492,0.05666289,24-04-2034
91,8,C,Y,451,0.151715814,25-04-2034
63,70,B,Z,463,0.00557263,26-04-2034
6,841,A,Y,979,0.029365346,27-04-2034
83,688,C,Y,459,0.110960329,28-04-2034
45,804,A,Z,708,0.109876258,29-04-2034
93,435,A,Z,652,0.21710943,30-04-2034
68,888,C,Y,137,0.182810649,01-05-2034
24,893,C,Y,352,0.226095273,02-05-2034
10,958,A,Y,713,0.058760788,03-05-2034
52,623,C,X,497,0.274765639,04-05-2034
6,684,A,X,115,0.004038832,05-05-2034
91,549,B,Y,349,0.16538639,06-05-2034
34,927,C,X,338,0.265653747,07-05-2034
2,385,C,Z,727,0.103043989,08-05-2034
64,155,A,X,542,0.219995664,09-05-2034
97,371,B,X,447,0.038472577,10-05-2034
85,864,C,X,346,0.238194783,11-05-2034
62,6,B,Z,139,0.042589031,12-05-2034
92,941,D,X,885,0.288302247,13-05-2034
77,676,C,Y,698,0.055172708,14-05-2034
32,118,A,X,854,0.069588509,15-05-2034
92,839,A,Z,239,0.297758467,16-05-2034
59,723,C,X,467,0.000636635,17-05-2034
4,665,A,Z,574,0.206954815,18-05-2034
85,533,B,X,119,0.00551727,19-05-2034
11,460,B,Z,528,0.240152857,20-05-2034
52,491,A,Z,119,0.271847117,21-05-2034
74,789,A,Z,537,0.030656587,22-05-2034
70,813,A,X,560,0.054934859,23-05-2034
14,277,D,Y,218,0.002529554,24-05-2034
61,606,A,Y,951,0.19935912,25-05-2034
82,118,C,Y,203,0.236971109,26-05-2034
59,697,D,X,986,0.238382031,27-05-2034
46,975,D,Z,269,0.068108351,28-05-2034
26,65,B,X,150,0.278503597,29-05-2034
4,688,A,X,976,0.186412562,30-05-2034
65,587,D,Z,150,0.131881423,31-05-2034
79,383,A,X,776,0.160811586,01-06-2034
15,630,D,Z,270,0.285983595,02-06-2034
88,247,A,Y,205,0.269228538,03-06-2034
71,435,A,X,230,0.105216377,04-06-2034
16,284,A,X,353,0.069574838,05-06-2034
6,727,C,Y,616,0.176975867,06-06-2034
55,298,D,Z,891,0.051561148,07-06-2034
1,179,C,X,649,0.248645875,08-06-2034
72,776,C,Y,978,0.113470235,09-06-2034
62,201,C,X,987,0.17245924,10-06-2034
82,750,A,Y,305,0.061668106,11-06-2034
33,33,B,Y,218,0.253000941,12-06-2034
59,546,C,Y,769,0.170276965,13-06-2034
30,826,C,Y,759,0.038675585,14-06-2034
32,215,B,Z,137,0.003604035,15-06-2034
80,26,C,Y,706,0.147500973,16-06-2034
76,601,A,Y,530,0.021477725,17-06-2034
32,127,D,X,139,0.279435891,18-06-2034
19,596,D,Z,596,0.174032175,19-06-2034
87,537,B,X,634,0.147955885,20-06-2034
72,128,B,Z,670,0.038462418,21-06-2034
63,364,A,X,196,0.042879304,22-06-2034
20,955,A,X,372,0.010235093,23-06-2034
70,32,D,Y,186,0.249147852,24-06-2034
50,833,C,X,570,0.134478308,25-06-2034
65,191,A,Y,461,0.194677939,26-06-2034
2,618,C,X,495,0.113637063,27-06-2034
51,324,A,Z,535,0.278251509,28-06-2034
54,882,D,Z,404,0.033112639,29-06-2034
61,422,C,Y,855,0.202407836,30-06-2034
59,510,A,Y,906,0.088293158,01-07-2034
79,426,C,Y,846,0.007394141,02-07-2034
58,631,B,Z,592,0.108740597,03-07-2034
19,689,B,X,111,0.08828588,04-07-2034
42,109,D,X,988,0.135886301,05-07-2034
7,266,D,Z,,0.252442116,06-07-2034
44,958,B,X,611,0.060773123,07-07-2034
33,640,D,X,536,0.18147214,08-07-2034
76,54,A,Y,610,0.219995896,09-07-2034
88,853,C,Z,471,0.226047047,10-07-2034
25,686,D,Y,400,0.288852803,11-07-2034
51,793,B,X,649,0.21037674,12-07-2034
9,295,A,Y,892,0.048724395,13-07-2034
84,248,B,Z,804,0.079926236,14-07-2034
3,548,C,X,746,0.293160456,15-07-2034
29,381,B,Z,818,0.067481493,16-07-2034
39,582,B,Z,272,0.024786147,17-07-2034
47,935,C,Y,576,0.022191682,18-07-2034
44,228,A,Y,653,0.259048962,19-07-2034
98,869,A,Z,188,0.156056781,20-07-2034
14,582,D,X,285,0.041965621,21-07-2034
46,282,A,X,966,0.290752115,22-07-2034
34,357,B,X,152,0.170465933,23-07-2034
11,377,D,X,819,0.14699096,24-07-2034
88,16,D,Z,512,0.004216797,25-07-2034
78,258,B,Y,234,0.030019126,26-07-2034
31,255,C,Y,892,0.036529966,27-07-2034
65,183,D,X,890,0.129040141,28-07-2034
72,802,C,Y,486,0.136217119,29-07-2034
68,712,C,Z,492,0.015110997,30-07-2034
1,559,D,X,783,0.037250107,31-07-2034
96,478,A,X,264,0.119848966,01-08-2034
9,91,C,Z,336,0.032340724,02-08-2034
68,185,B,Y,792,0.154342981,03-08-2034
12,91,A,Y,491,0.013328362,04-08-2034
24,396,C,Y,968,0.200483025,05-08-2034
21,678,C,Z,403,0.020338857,06-08-2034
2,452,B,Y,295,0.074576141,07-08-2034
71,154,B,Z,134,0.223492627,08-08-2034
69,225,D,Z,684,0.131801964,09-08-2034
43,645,D,Y,808,0.189620246,10-08-2034
23,65,D,Z,344,0.077284833,11-08-2034
31,537,D,Z,764,0.127215413,12-08-2034
39,519,B,Z,169,0.087492274,13-08-2034
76,133,D,Y,817,0.266666926,14-08-2034
53,417,D,X,905,0.205831203,15-08-2034
99,620,B,X,136,0.078969918,16-08-2034
68,345,B,X,474,0.181774899,17-08-2034
65,508,D,X,990,0.076308495,18-08-2034
7,628,B,X,685,0.11122508,19-08-2034
34,853,A,X,810,0.129979606,20-08-2034
30,690,C,Y,217,0.198045982,21-08-2034
86,828,D,Z,951,0.239349214,22-08-2034
15,907,D,Y,666,0.269622675,23-08-2034
53,341,B,X,904,0.000821715,24-08-2034
87,610,C,X,964,0.243820213,25-08-2034
92,580,C,X,286,0.25210397,26-08-2034
68,655,B,Z,514,0.014554991,27-08-2034
95,107,C,Y,338,0.074684418,28-08-2034
47,965,A,Y,875,0.124422267,29-08-2034
88,593,B,Y,555,0.203665997,30-08-2034
25,4,C,X,849,0.147524908,31-08-2034
14,759,B,Z,342,0.181228246,01-09-2034
33,582,C,X,244,0.247231135,02-09-2034
33,441,D,Y,236,0.194803266,03-09-2034
26,5,D,Z,595,0.212229836,04-09-2034
74,628,D,Z,937,0.243019278,05-09-2034
18,471,C,Z,799,0.252812158,06-09-2034
24,541,B,Z,985,0.011695882,07-09-2034
36,2,C,Y,995,0.278389018,08-09-2034
36,905,A,Y,795,0.148687217,09-09-2034
35,231,B,Z,858,0.162179905,10-09-2034
85,617,B,Y,440,0.011641874,11-09-2034
70,459,A,X,754,0.270298386,12-09-2034
21,229,A,Y,854,0.174970565,13-09-2034
7,848,B,Y,743,0.129101723,14-09-2034
9,832,B,Y,505,0.269677652,15-09-2034
1,189,A,Z,491,0.127785696,16-09-2034
62,906,D,Y,723,0.04443555,17-09-2034
90,583,C,Z,788,0.072845428,18-09-2034
72,600,A,Z,358,0.03413223,19-09-2034
74,891,B,Z,845,0.278109841,20-09-2034
7,757,D,Y,265,0.096531025,21-09-2034
94,93,C,Z,344,0.057321171,22-09-2034
70,108,B,Y,834,0.212543932,23-09-2034
37,20,C,Y,633,0.031475995,24-09-2034
30,405,B,X,728,0.015049404,25-09-2034
20,344,A,Z,295,0.211871979,26-09-2034
48,297,C,Z,456,0.291906211,27-09-2034
23,462,C,Y,691,0.259529294,28-09-2034
68,948,A,Y,545,0.176258556,29-09-2034
8,379,A,Y,796,0.09830303,30-09-2034
57,948,D,Y,363,0.25667433,01-10-2034
94,997,C,Y,201,0.225620213,02-10-2034
85,988,C,X,795,0.246503884,03-10-2034
73,104,B,Z,304,0.087180527,04-10-2034
19,359,D,X,394,0.054298539,05-10-2034
23,985,A,X,872,0.247006989,06-10-2034
23,499,A,X,690,0.297695411,07-10-2034
86,247,C,Z,402,0.117351683,08-10-2034
47,364,D,X,875,0.013326624,09-10-2034
40,603,A,Z,301,0.133231102,10-10-2034
57,239,A,Z,613,0.287869925,11-10-2034
35,790,C,X,376,0.259287111,12-10-2034
61,79,D,Z,730,0.184655258,13-10-2034
99,756,C,n,,,14-10-2034
81,120,A,X,420,0.017975403,15-10-2034
14,506,B,Y,194,0.085512683,16-10-2034
29,653,C,X,779,0.011622519,17-10-2034
60,205,B,X,770,0.188556019,18-10-2034
14,157,A,Z,795,0.033753098,19-10-2034
34,47,B,Z,717,0.186349294,20-10-2034
27,675,D,Y,662,0.034749499,21-10-2034
78,716,C,Y,718,0.076169022,22-10-2034
58,363,A,X,328,0.274755859,23-10-2034
75,785,A,Y,124,0.136613848,24-10-2034
88,298,D,X,441,0.095746394,25-10-2034
86,974,B,Y,373,0.183502429,26-10-2034
92,552,B,Z,171,0.237502544,27-10-2034
56,86,C,X,254,0.171116759,28-10-2034
86,240,C,X,262,0.164516939,29-10-2034
96,905,A,Y,841,0.199505464,30-10-2034
83,570,A,X,460,0.078114726,31-10-2034
92,142,D,X,415,0.262681672,01-11-2034
91,286,B,Y,807,0.154436856,02-11-2034
24,677,C,Z,852,0.269394967,03-11-2034
72,479,B,Y,123,0.25837218,04-11-2034
14,430,B,X,605,0.25512,05-11-2034
21,26,B,Y,173,0.00270596,06-11-2034
95,783,C,Z,456,0.135647914,07-11-2034
36,360,C,Z,338,0.283864773,08-11-2034
75,7,A,Y,201,0.154442904,09-11-2034
36,485,B,X,834,0.043391751,10-11-2034
70,608,B,Z,505,0.059524411,11-11-2034
38,895,C,Y,519,0.10414368,12-11-2034
23,297,D,X,872,0.090027733,13-11-2034
34,730,A,Z,183,0.21187703,14-11-2034
19,878,D,Z,426,0.260634283,15-11-2034
1,112,A,Z,154,0.243825533,16-11-2034
32,545,B,X,990,0.219466119,17-11-2034
31,985,A,Y,892,0.261677011,18-11-2034
46,162,A,X,328,0.220930534,19-11-2034
3,496,A,Y,557,0.142064783,20-11-2034
22,427,D,X,459,0.063585904,21-11-2034
19,282,A,Y,713,0.213786743,22-11-2034
81,413,C,Z,163,0.006885196,23-11-2034
13,590,B,Y,876,0.186917708,24-11-2034
73,932,C,Z,324,0.199375278,25-11-2034
91,420,B,X,727,0.211746078,26-11-2034
61,203,C,Y,315,0.275334375,27-11-2034
10,25,B,X,114,0.261850589,28-11-2034
32,163,D,Y,268,0.243543334,29-11-2034
50,744,C,X,221,0.182612564,30-11-2034
64,696,A,Y,977,0.125981799,01-12-2034
48,850,A,X,582,0.170357441,02-12-2034
1,765,B,Y,871,0.218811649,03-12-2034
46,287,C,Z,972,0.06706943,04-12-2034
55,757,C,X,104,0.155113291,05-12-2034
85,751,D,Y,860,0.148199051,06-12-2034
93,741,C,X,692,0.210751915,07-12-2034
39,188,C,X,304,0.055291436,08-12-2034
37,351,C,Y,861,0.123148078,09-12-2034
31,129,B,Y,195,0.126901753,10-12-2034
34,657,A,Z,132,0.202748863,11-12-2034
27,583,D,Z,307,0.233571011,12-12-2034
47,537,A,Y,384,0.009489412,13-12-2034
19,351,B,X,313,0.097396357,14-12-2034
89,441,D,Y,472,0.275445079,15-12-2034
89,348,D,X,817,0.073660184,16-12-2034
79,612,B,Z,652,0.067696232,17-12-2034
93,288,C,X,919,0.210717998,18-12-2034
42,212,D,Z,320,0.160855887,19-12-2034
20,611,D,X,813,0.249424595,20-12-2034
3,584,D,Y,113,0.256621808,21-12-2034
43,409,C,Z,702,0.036560464,22-12-2034
50,856,C,Z,687,0.151447896,23-12-2034
30,131,D,X,528,0.260242448,24-12-2034
66,947,C,Y,877,0.024951353,25-12-2034
22,926,C,X,734,0.032614372,26-12-2034
82,806,A,Y,250,0.213313439,27-12-2034
90,101,C,X,381,0.203979918,28-12-2034
79,833,A,Y,420,0.204520979,29-12-2034
87,338,D,X,538,0.156887575,30-12-2034
80,403,C,Z,252,0.059508149,31-12-2034
83,585,B,X,808,0.163232818,01-01-2035
12,903,A,Y,275,0.125600132,02-01-2035
55,631,D,Z,717,0.169806273,03-01-2035
25,721,A,Y,240,0.099275948,04-01-2035
70,417,B,Z,984,0.115841235,05-01-2035
7,163,A,X,376,0.255591055,06-01-2035
62,779,D,Y,961,0.061610067,07-01-2035
42,833,D,Y,302,0.194725014,08-01-2035
61,596,D,Z,893,0.198627469,09-01-2035
48,301,A,Y,706,0.299776144,10-01-2035
13,443,B,Y,523,0.232644715,11-01-2035
13,159,A,Y,380,0.127781042,12-01-2035
46,483,B,X,429,0.142915292,13-01-2035
38,72,B,Y,650,0.17965896,14-01-2035
83,516,D,Y,136,0.052939048,15-01-2035
74,713,D,Y,757,0.146448168,16-01-2035
73,908,C,Y,853,0.059049717,17-01-2035
54,4,A,Y,525,0.009963064,18-01-2035
41,887,B,Y,586,0.116095968,19-01-2035
9,977,D,Y,966,0.119370457,20-01-2035
1,342,C,X,426,0.217812029,21-01-2035
33,635,B,Y,,0.169342616,22-01-2035
13,992,C,Z,306,0.280752578,23-01-2035
21,995,A,X,112,0.122579478,24-01-2035
16,25,A,Y,375,0.165832322,25-01-2035
24,357,D,Y,426,0.130566845,26-01-2035
63,192,B,Z,665,0.224252953,27-01-2035
55,800,D,X,877,0.289905629,28-01-2035
82,506,C,Z,985,0.198727375,29-01-2035
88,636,C,X,909,0.288564715,30-01-2035
10,393,A,X,579,0.280823362,31-01-2035
99,850,B,Z,567,0.075220356,01-02-2035
97,543,B,Y,673,0.096320411,02-02-2035
71,39,C,X,215,0.05144973,03-02-2035
92,765,D,Z,241,0.189297598,04-02-2035
36,676,C,X,136,0.235034258,05-02-2035
84,569,D,Y,930,0.021674038,06-02-2035
39,670,B,X,762,0.175327011,07-02-2035
66,657,D,Y,752,0.242851216,08-02-2035
34,756,C,Z,679,0.100490966,09-02-2035
98,436,A,Z,847,0.002975803,10-02-2035
34,555,B,Y,487,0.264997785,11-02-2035
4,487,C,Z,543,0.132562503,12-02-2035
87,672,D,X,202,0.237936909,13-02-2035
51,420,C,X,391,0.021902864,14-02-2035
34,509,B,Y,751,0.250069115,15-02-2035
4,463,A,Y,929,0.17382234,16-02-2035
78,579,C,Z,447,0.279686985,17-02-2035
35,707,A,X,175,0.046293489,18-02-2035
80,323,A,Z,298,0.121698455,19-02-2035
44,373,D,Z,668,0.24695043,20-02-2035
98,444,D,Y,579,0.153197149,21-02-2035
31,105,A,Z,946,0.274128228,22-02-2035
42,689,D,X,508,0.212218116,23-02-2035
29,342,C,Y,128,0.00511158,24-02-2035
10,419,D,Y,974,0.053004526,25-02-2035
12,361,D,X,626,0.147537521,26-02-2035
26,859,C,X,392,0.247632983,27-02-2035
58,860,A,Y,951,0.149434949,28-02-2035
74,396,A,Y,789,0.210604251,01-03-2035
63,660,D,X,397,0.256156922,02-03-2035
97,947,A,Z,540,0.129032939,03-03-2035
22,805,C,Y,667,0.231194748,04-03-2035
76,876,D,Z,342,0.087330385,05-03-2035
36,368,C,X,594,0.052883686,06-03-2035
57,213,C,Y,792,0.128818544,07-03-2035
45,373,D,X,847,0.297962818,08-03-2035
67,801,D,X,533,0.179486856,09-03-2035
